transaction_id,customer_id,counterparty_id,timestamp,direction,amount,currency,channel,description,pattern,institution_id
TX-0172,CUST-010,CP-018,2026-03-21 19:00:00,CREDIT,4135.83,USD,CASH_DEPOSIT,Retail business receipt,high_volume_business,BANK-RIO-SUR
TX-0173,CUST-011,CP-017,2026-03-21 20:00:00,DEBIT,223.79,USD,CARD,Professional or personal expense,baseline_expense,BANK-RIO-SUR
TX-0174,CUST-003,CP-004,2026-03-22 11:00:00,DEBIT,634.04,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0175,CUST-012,CP-015,2026-03-22 12:00:00,CREDIT,3833.72,USD,BANK_TRANSFER,Investment return,legitimate_high_value,BANK-RIO-SUR
TX-0176,CUST-003,CP-004,2026-03-22 12:00:00,DEBIT,567.41,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0177,CUST-004,CP-012,2026-03-22 18:00:00,DEBIT,392.11,USD,BANK_TRANSFER,Professional operating expense,baseline_expense,BANK-RIO-SUR
TX-0178,CUST-007,CP-013,2026-03-23 19:00:00,DEBIT,1477.45,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0179,CUST-005,CP-010,2026-03-24 11:00:00,DEBIT,2114.07,USD,INTERNATIONAL_TRANSFER,Supplier payment for imported goods,legitimate_international,BANK-RIO-SUR
TX-0180,CUST-005,CP-018,2026-03-25 10:00:00,CREDIT,3440.85,USD,CARD_PROCESSOR,Business customer receipts,business_receipts,BANK-RIO-SUR
TX-0181,CUST-012,CP-015,2026-03-26 12:00:00,DEBIT,2750.41,USD,BANK_TRANSFER,Investment activity,legitimate_high_value,BANK-RIO-SUR
TX-0182,CUST-004,CP-001,2026-03-26 17:00:00,CREDIT,4485.1,USD,BANK_TRANSFER,Software consulting payment,baseline_income,BANK-RIO-SUR
TX-0183,CUST-009,CP-006,2026-03-26 18:00:00,DEBIT,920.72,USD,BANK_TRANSFER,Professional expense,baseline_expense,BANK-RIO-SUR
TX-0184,CUST-004,CP-012,2026-03-27 09:00:00,DEBIT,104.42,USD,BANK_TRANSFER,Professional operating expense,baseline_expense,BANK-RIO-SUR
TX-0185,CUST-012,CP-014,2026-03-27 10:00:00,CREDIT,6678.08,USD,BANK_TRANSFER,Business-related receipt,complex_business,BANK-RIO-SUR
TX-0186,CUST-007,CP-013,2026-03-27 16:00:00,DEBIT,2034.38,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0187,CUST-010,CP-016,2026-03-27 20:00:00,DEBIT,892.9,USD,BANK_TRANSFER,Retail supplier payment,high_volume_business,BANK-RIO-SUR
TX-0188,CUST-001,CP-002,2026-03-28 09:00:00,DEBIT,494.44,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0189,CUST-010,CP-016,2026-03-28 11:00:00,DEBIT,804.09,USD,BANK_TRANSFER,Retail supplier payment,high_volume_business,BANK-RIO-SUR
TX-0190,CUST-008,CP-001,2026-03-28 20:00:00,CREDIT,3742.55,USD,INTERNATIONAL_TRANSFER,Software development client payment,variable_income,BANK-RIO-SUR
TX-0191,CUST-001,CP-002,2026-03-30 17:00:00,DEBIT,587.67,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0192,CUST-003,CP-004,2026-03-31 09:00:00,DEBIT,55.12,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0193,CUST-010,CP-018,2026-03-31 13:00:00,CREDIT,2266.78,USD,CARD_PROCESSOR,Retail business receipt,high_volume_business,BANK-RIO-SUR
TX-0194,CUST-009,CP-012,2026-04-01 18:00:00,DEBIT,561.82,USD,BANK_TRANSFER,Professional expense,baseline_expense,BANK-RIO-SUR
TX-0195,CUST-012,CP-015,2026-04-03 09:00:00,CREDIT,9598.71,USD,BANK_TRANSFER,Investment return,legitimate_high_value,BANK-RIO-SUR
TX-0196,CUST-004,CP-012,2026-04-04 14:00:00,DEBIT,665.11,USD,BANK_TRANSFER,Professional operating expense,baseline_expense,BANK-RIO-SUR
TX-0197,CUST-012,CP-015,2026-04-05 14:00:00,DEBIT,10486.69,USD,BANK_TRANSFER,Investment activity,legitimate_high_value,BANK-RIO-SUR
TX-0198,CUST-011,CP-017,2026-04-05 18:00:00,DEBIT,411.23,USD,CARD,Professional or personal expense,baseline_expense,BANK-RIO-SUR
TX-0199,CUST-008,CP-001,2026-04-05 18:00:00,DEBIT,92.19,USD,CARD,Software and living expenses,baseline_expense,BANK-RIO-SUR
TX-0200,CUST-009,CP-006,2026-04-06 10:00:00,DEBIT,507.06,USD,BANK_TRANSFER,Professional expense,baseline_expense,BANK-RIO-SUR
TX-0201,CUST-012,CP-014,2026-04-06 12:00:00,CREDIT,2900.19,USD,BANK_TRANSFER,Business-related receipt,complex_business,BANK-RIO-SUR
TX-0202,CUST-002,CP-003,2026-04-06 15:00:00,DEBIT,151.93,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0203,CUST-011,CP-017,2026-04-06 16:00:00,CREDIT,1000.27,USD,BANK_TRANSFER,Creative services payment,incomplete_kyc_income,BANK-RIO-SUR
TX-0204,CUST-002,CP-003,2026-04-06 20:00:00,DEBIT,573.44,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0205,CUST-009,CP-006,2026-04-06 20:00:00,CREDIT,5881.71,USD,BANK_TRANSFER,Legal services client payment,professional_income,BANK-RIO-SUR
TX-0206,CUST-005,CP-010,2026-04-07 14:00:00,DEBIT,1891.78,USD,INTERNATIONAL_TRANSFER,Supplier payment for imported goods,legitimate_international,BANK-RIO-SUR
TX-0207,CUST-005,CP-010,2026-04-08 13:00:00,DEBIT,2376.05,USD,INTERNATIONAL_TRANSFER,Supplier payment for imported goods,legitimate_international,BANK-RIO-SUR
TX-0208,CUST-007,CP-018,2026-04-08 14:00:00,CREDIT,2082.32,USD,CARD_PROCESSOR,Restaurant customer receipts,business_receipts,BANK-RIO-SUR
TX-0209,CUST-006,CP-007,2026-04-08 15:00:00,DEBIT,317.44,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0210,CUST-011,CP-017,2026-04-08 16:00:00,DEBIT,212.09,USD,CARD,Professional or personal expense,baseline_expense,BANK-RIO-SUR
TX-0211,CUST-004,CP-001,2026-04-08 18:00:00,DEBIT,466.17,USD,BANK_TRANSFER,Professional operating expense,baseline_expense,BANK-RIO-SUR
TX-0212,CUST-007,CP-013,2026-04-09 11:00:00,DEBIT,1173.18,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0213,CUST-004,CP-012,2026-04-09 17:00:00,DEBIT,464.23,USD,BANK_TRANSFER,Professional operating expense,baseline_expense,BANK-RIO-SUR
TX-0214,CUST-008,CP-008,2026-04-12 08:00:00,DEBIT,92.94,USD,CARD,Software and living expenses,baseline_expense,BANK-RIO-SUR
TX-0215,CUST-010,CP-016,2026-04-13 16:00:00,DEBIT,854.95,USD,BANK_TRANSFER,Retail supplier payment,high_volume_business,BANK-RIO-SUR
TX-0216,CUST-012,CP-015,2026-04-13 19:00:00,CREDIT,3505.96,USD,BANK_TRANSFER,Investment return,legitimate_high_value,BANK-RIO-SUR
TX-0217,CUST-004,CP-009,2026-04-14 16:00:00,CREDIT,21000.0,USD,INTERNATIONAL_TRANSFER,Payment related to consulting project,new_counterparty_high_value,BANK-RIO-SUR
TX-0218,CUST-004,CP-012,2026-04-14 19:00:00,DEBIT,2110.45,USD,BANK_TRANSFER,Operating expense following increased activity,post_alert_activity,BANK-RIO-SUR
TX-0219,CUST-004,CP-009,2026-04-15 13:00:00,CREDIT,18500.0,USD,INTERNATIONAL_TRANSFER,Payment related to consulting project,new_counterparty_high_value,BANK-RIO-SUR
TX-0220,CUST-007,CP-005,2026-04-16 08:00:00,DEBIT,2007.93,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0221,CUST-009,CP-006,2026-04-16 13:00:00,DEBIT,929.88,USD,BANK_TRANSFER,Professional expense,baseline_expense,BANK-RIO-SUR
TX-0222,CUST-007,CP-013,2026-04-17 13:00:00,DEBIT,1587.46,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0223,CUST-007,CP-018,2026-04-17 15:00:00,CREDIT,1480.68,USD,CARD_PROCESSOR,Restaurant customer receipts,business_receipts,BANK-RIO-SUR
TX-0224,CUST-009,CP-006,2026-04-17 19:00:00,DEBIT,399.31,USD,BANK_TRANSFER,Professional expense,baseline_expense,BANK-RIO-SUR
TX-0225,CUST-004,CP-001,2026-04-18 18:00:00,DEBIT,2567.32,USD,BANK_TRANSFER,Operating expense following increased activity,post_alert_activity,BANK-RIO-SUR
TX-0226,CUST-001,CP-002,2026-04-19 13:00:00,CREDIT,3586.68,USD,BANK_TRANSFER,Regular professional/employment income,baseline_income,BANK-RIO-SUR
TX-0227,CUST-009,CP-012,2026-04-19 19:00:00,DEBIT,767.78,USD,BANK_TRANSFER,Professional expense,baseline_expense,BANK-RIO-SUR
TX-0228,CUST-009,CP-012,2026-04-20 13:00:00,CREDIT,2342.52,USD,BANK_TRANSFER,Legal services client payment,professional_income,BANK-RIO-SUR
TX-0229,CUST-009,CP-012,2026-04-21 09:00:00,DEBIT,572.9,USD,BANK_TRANSFER,Professional expense,baseline_expense,BANK-RIO-SUR
TX-0230,CUST-005,CP-018,2026-04-21 13:00:00,CREDIT,6898.66,USD,CARD_PROCESSOR,Business customer receipts,business_receipts,BANK-RIO-SUR
TX-0231,CUST-004,CP-009,2026-04-21 20:00:00,CREDIT,22000.0,USD,INTERNATIONAL_TRANSFER,Payment related to consulting project,new_counterparty_high_value,BANK-RIO-SUR
TX-0232,CUST-004,CP-012,2026-04-22 08:00:00,DEBIT,639.25,USD,BANK_TRANSFER,Operating expense following increased activity,post_alert_activity,BANK-RIO-SUR
TX-0233,CUST-004,CP-011,2026-04-22 17:00:00,CREDIT,12000.0,USD,INTERNATIONAL_TRANSFER,Digital services payment,new_counterparty_high_value,BANK-RIO-SUR
TX-0234,CUST-010,CP-016,2026-04-22 17:00:00,DEBIT,501.46,USD,BANK_TRANSFER,Retail supplier payment,high_volume_business,BANK-RIO-SUR
TX-0235,CUST-005,CP-010,2026-04-22 19:00:00,DEBIT,2488.6,USD,INTERNATIONAL_TRANSFER,Supplier payment for imported goods,legitimate_international,BANK-RIO-SUR
TX-0236,CUST-003,CP-004,2026-04-23 16:00:00,DEBIT,529.36,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0237,CUST-006,CP-007,2026-04-24 12:00:00,DEBIT,237.2,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0238,CUST-004,CP-001,2026-04-24 18:00:00,DEBIT,950.39,USD,BANK_TRANSFER,Operating expense following increased activity,post_alert_activity,BANK-RIO-SUR
TX-0239,CUST-010,CP-018,2026-04-24 18:00:00,CREDIT,2169.29,USD,CASH_DEPOSIT,Retail business receipt,high_volume_business,BANK-RIO-SUR
TX-0240,CUST-007,CP-013,2026-04-25 16:00:00,DEBIT,1513.98,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0241,CUST-009,CP-012,2026-04-26 11:00:00,DEBIT,679.63,USD,BANK_TRANSFER,Professional expense,baseline_expense,BANK-RIO-SUR
TX-0242,CUST-005,CP-010,2026-04-26 11:00:00,DEBIT,1822.82,USD,INTERNATIONAL_TRANSFER,Supplier payment for imported goods,legitimate_international,BANK-RIO-SUR
TX-0243,CUST-011,CP-017,2026-04-26 13:00:00,DEBIT,90.56,USD,CARD,Professional or personal expense,baseline_expense,BANK-RIO-SUR
TX-0244,CUST-011,CP-017,2026-04-26 16:00:00,DEBIT,468.93,USD,CARD,Professional or personal expense,baseline_expense,BANK-RIO-SUR
TX-0245,CUST-006,CP-007,2026-04-26 19:00:00,CREDIT,4126.13,USD,BANK_TRANSFER,Regular professional/employment income,baseline_income,BANK-RIO-SUR
TX-0246,CUST-007,CP-013,2026-04-27 08:00:00,DEBIT,1167.99,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0247,CUST-007,CP-005,2026-04-27 13:00:00,DEBIT,2198.81,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0248,CUST-009,CP-006,2026-04-27 14:00:00,DEBIT,342.57,USD,BANK_TRANSFER,Professional expense,baseline_expense,BANK-RIO-SUR
TX-0249,CUST-007,CP-018,2026-04-27 16:00:00,CREDIT,1605.28,USD,CARD_PROCESSOR,Restaurant customer receipts,business_receipts,BANK-RIO-SUR
TX-0250,CUST-009,CP-006,2026-04-27 16:00:00,CREDIT,2283.44,USD,BANK_TRANSFER,Legal services client payment,professional_income,BANK-RIO-SUR
TX-0251,CUST-012,CP-015,2026-04-28 08:00:00,DEBIT,5621.51,USD,BANK_TRANSFER,Investment activity,legitimate_high_value,BANK-RIO-SUR
TX-0252,CUST-003,CP-004,2026-04-28 13:00:00,CREDIT,6056.96,USD,BANK_TRANSFER,Regular professional/employment income,baseline_income,BANK-RIO-SUR
TX-0253,CUST-001,CP-002,2026-04-28 16:00:00,DEBIT,350.81,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0254,CUST-003,CP-004,2026-04-28 17:00:00,DEBIT,273.35,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0255,CUST-007,CP-013,2026-04-29 09:00:00,DEBIT,1392.14,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0256,CUST-005,CP-018,2026-04-29 17:00:00,CREDIT,5481.7,USD,CARD_PROCESSOR,Business customer receipts,business_receipts,BANK-RIO-SUR
TX-0257,CUST-010,CP-016,2026-04-29 20:00:00,DEBIT,1835.71,USD,BANK_TRANSFER,Retail supplier payment,high_volume_business,BANK-RIO-SUR
TX-0258,CUST-011,CP-017,2026-04-29 20:00:00,CREDIT,826.11,USD,BANK_TRANSFER,Creative services payment,incomplete_kyc_income,BANK-RIO-SUR
TX-0259,CUST-004,CP-011,2026-04-30 15:00:00,CREDIT,9500.0,USD,INTERNATIONAL_TRANSFER,Digital services payment,new_counterparty_high_value,BANK-RIO-SUR
TX-0260,CUST-012,CP-014,2026-05-01 08:00:00,CREDIT,9458.59,USD,BANK_TRANSFER,Business-related receipt,complex_business,BANK-RIO-SUR
TX-0261,CUST-011,CP-017,2026-05-01 11:00:00,DEBIT,441.91,USD,CARD,Professional or personal expense,baseline_expense,BANK-RIO-SUR
TX-0262,CUST-007,CP-013,2026-05-01 11:00:00,DEBIT,341.69,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0263,CUST-007,CP-013,2026-05-02 19:00:00,DEBIT,821.51,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0264,CUST-004,CP-012,2026-05-02 20:00:00,DEBIT,1117.11,USD,BANK_TRANSFER,Operating expense following increased activity,post_alert_activity,BANK-RIO-SUR
TX-0265,CUST-007,CP-018,2026-05-04 13:00:00,CREDIT,4487.26,USD,CARD_PROCESSOR,Restaurant customer receipts,business_receipts,BANK-RIO-SUR
TX-0266,CUST-005,CP-010,2026-05-04 15:00:00,DEBIT,2363.57,USD,INTERNATIONAL_TRANSFER,Supplier payment for imported goods,legitimate_international,BANK-RIO-SUR
TX-0267,CUST-002,CP-003,2026-05-05 09:00:00,DEBIT,532.89,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0268,CUST-005,CP-010,2026-05-05 11:00:00,DEBIT,3954.15,USD,INTERNATIONAL_TRANSFER,Supplier payment for imported goods,legitimate_international,BANK-RIO-SUR
TX-0269,CUST-002,CP-003,2026-05-06 08:00:00,DEBIT,437.81,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0270,CUST-005,CP-018,2026-05-06 09:00:00,CREDIT,5116.92,USD,CARD_PROCESSOR,Business customer receipts,business_receipts,BANK-RIO-SUR
TX-0271,CUST-007,CP-005,2026-05-06 10:00:00,DEBIT,2030.17,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0272,CUST-007,CP-013,2026-05-07 08:00:00,DEBIT,1882.39,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0273,CUST-007,CP-005,2026-05-08 19:00:00,DEBIT,1453.42,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0274,CUST-011,CP-017,2026-05-09 13:00:00,DEBIT,464.45,USD,CARD,Professional or personal expense,baseline_expense,BANK-RIO-SUR
TX-0275,CUST-002,CP-003,2026-05-09 20:00:00,CREDIT,5643.42,USD,BANK_TRANSFER,Regular professional/employment income,baseline_income,BANK-RIO-SUR
TX-0276,CUST-010,CP-016,2026-05-10 09:00:00,DEBIT,1509.75,USD,BANK_TRANSFER,Retail supplier payment,high_volume_business,BANK-RIO-SUR
TX-0277,CUST-007,CP-018,2026-05-10 12:00:00,CREDIT,2032.22,USD,CARD_PROCESSOR,Restaurant customer receipts,business_receipts,BANK-RIO-SUR
TX-0278,CUST-012,CP-015,2026-05-10 16:00:00,CREDIT,9565.0,USD,BANK_TRANSFER,Investment return,legitimate_high_value,BANK-RIO-SUR
TX-0279,CUST-002,CP-003,2026-05-10 17:00:00,DEBIT,141.45,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0280,CUST-012,CP-015,2026-05-10 20:00:00,DEBIT,6439.39,USD,BANK_TRANSFER,Investment activity,legitimate_high_value,BANK-RIO-SUR
TX-0281,CUST-004,CP-012,2026-05-11 09:00:00,DEBIT,2180.02,USD,BANK_TRANSFER,Operating expense following increased activity,post_alert_activity,BANK-RIO-SUR
TX-0282,CUST-010,CP-018,2026-05-11 11:00:00,CREDIT,2984.8,USD,CARD_PROCESSOR,Retail business receipt,high_volume_business,BANK-RIO-SUR
TX-0283,CUST-010,CP-016,2026-05-11 18:00:00,DEBIT,852.29,USD,BANK_TRANSFER,Retail supplier payment,high_volume_business,BANK-RIO-SUR
TX-0284,CUST-007,CP-013,2026-05-11 19:00:00,DEBIT,1587.75,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0285,CUST-012,CP-014,2026-05-12 14:00:00,CREDIT,9100.1,USD,BANK_TRANSFER,Business-related receipt,complex_business,BANK-RIO-SUR
TX-0286,CUST-004,CP-012,2026-05-12 18:00:00,DEBIT,2387.28,USD,BANK_TRANSFER,Operating expense following increased activity,post_alert_activity,BANK-RIO-SUR
TX-0287,CUST-011,CP-017,2026-05-13 09:00:00,DEBIT,519.87,USD,CARD,Professional or personal expense,baseline_expense,BANK-RIO-SUR
TX-0288,CUST-002,CP-003,2026-05-13 15:00:00,DEBIT,170.39,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0289,CUST-005,CP-010,2026-05-14 18:00:00,DEBIT,1384.75,USD,INTERNATIONAL_TRANSFER,Supplier payment for imported goods,legitimate_international,BANK-RIO-SUR
TX-0290,CUST-004,CP-001,2026-05-14 20:00:00,DEBIT,2172.56,USD,BANK_TRANSFER,Operating expense following increased activity,post_alert_activity,BANK-RIO-SUR
TX-0291,CUST-012,CP-015,2026-05-15 16:00:00,CREDIT,4883.29,USD,BANK_TRANSFER,Investment return,legitimate_high_value,BANK-RIO-SUR
TX-0292,CUST-002,CP-003,2026-05-16 08:00:00,DEBIT,140.43,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0293,CUST-009,CP-006,2026-05-16 12:00:00,DEBIT,940.58,USD,BANK_TRANSFER,Professional expense,baseline_expense,BANK-RIO-SUR
TX-0294,CUST-011,CP-017,2026-05-16 14:00:00,CREDIT,2145.26,USD,BANK_TRANSFER,Creative services payment,incomplete_kyc_income,BANK-RIO-SUR
TX-0295,CUST-005,CP-010,2026-05-17 14:00:00,DEBIT,4072.17,USD,INTERNATIONAL_TRANSFER,Supplier payment for imported goods,legitimate_international,BANK-RIO-SUR
TX-0296,CUST-002,CP-003,2026-05-17 20:00:00,DEBIT,201.77,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0297,CUST-004,CP-012,2026-05-18 18:00:00,DEBIT,860.56,USD,BANK_TRANSFER,Operating expense following increased activity,post_alert_activity,BANK-RIO-SUR
TX-0298,CUST-005,CP-018,2026-05-18 20:00:00,CREDIT,4289.31,USD,CARD_PROCESSOR,Business customer receipts,business_receipts,BANK-RIO-SUR
TX-0299,CUST-001,CP-002,2026-05-20 09:00:00,DEBIT,565.27,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0300,CUST-012,CP-015,2026-05-20 13:00:00,DEBIT,4496.12,USD,BANK_TRANSFER,Investment activity,legitimate_high_value,BANK-RIO-SUR
TX-0301,CUST-001,CP-002,2026-05-20 14:00:00,DEBIT,523.17,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0302,CUST-007,CP-005,2026-05-20 14:00:00,DEBIT,1493.67,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0303,CUST-012,CP-014,2026-05-20 15:00:00,CREDIT,2798.0,USD,BANK_TRANSFER,Business-related receipt,complex_business,BANK-RIO-SUR
TX-0304,CUST-002,CP-003,2026-05-21 10:00:00,DEBIT,298.03,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0305,CUST-003,CP-004,2026-05-22 12:00:00,DEBIT,175.68,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0306,CUST-009,CP-012,2026-05-22 19:00:00,DEBIT,231.98,USD,BANK_TRANSFER,Professional expense,baseline_expense,BANK-RIO-SUR
TX-0307,CUST-008,CP-001,2026-05-23 13:00:00,DEBIT,183.94,USD,CARD,Software and living expenses,baseline_expense,BANK-RIO-SUR
TX-0308,CUST-001,CP-002,2026-05-24 11:00:00,DEBIT,274.71,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0309,CUST-008,CP-001,2026-05-24 13:00:00,CREDIT,4106.36,USD,INTERNATIONAL_TRANSFER,Software development client payment,variable_income,BANK-RIO-SUR
TX-0310,CUST-009,CP-012,2026-05-24 16:00:00,DEBIT,293.26,USD,BANK_TRANSFER,Professional expense,baseline_expense,BANK-RIO-SUR
TX-0311,CUST-003,CP-004,2026-05-25 09:00:00,DEBIT,226.17,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0312,CUST-003,CP-004,2026-05-25 16:00:00,DEBIT,54.44,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0313,CUST-010,CP-016,2026-05-25 20:00:00,DEBIT,916.38,USD,BANK_TRANSFER,Retail supplier payment,high_volume_business,BANK-RIO-SUR
TX-0314,CUST-005,CP-010,2026-05-25 20:00:00,DEBIT,1850.87,USD,INTERNATIONAL_TRANSFER,Supplier payment for imported goods,legitimate_international,BANK-RIO-SUR
TX-0315,CUST-002,CP-003,2026-05-26 09:00:00,CREDIT,4877.49,USD,BANK_TRANSFER,Regular professional/employment income,baseline_income,BANK-RIO-SUR
TX-0316,CUST-004,CP-001,2026-05-26 12:00:00,DEBIT,2185.58,USD,BANK_TRANSFER,Operating expense following increased activity,post_alert_activity,BANK-RIO-SUR
TX-0317,CUST-011,CP-017,2026-05-27 15:00:00,DEBIT,213.96,USD,CARD,Professional or personal expense,baseline_expense,BANK-RIO-SUR
TX-0318,CUST-005,CP-010,2026-05-28 18:00:00,DEBIT,2239.13,USD,INTERNATIONAL_TRANSFER,Supplier payment for imported goods,legitimate_international,BANK-RIO-SUR
TX-0319,CUST-010,CP-018,2026-05-29 15:00:00,CREDIT,1687.22,USD,CARD_PROCESSOR,Retail business receipt,high_volume_business,BANK-RIO-SUR
TX-0320,CUST-004,CP-001,2026-05-29 17:00:00,DEBIT,2398.07,USD,BANK_TRANSFER,Operating expense following increased activity,post_alert_activity,BANK-RIO-SUR
TX-0321,CUST-003,CP-004,2026-05-29 17:00:00,DEBIT,240.24,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0322,CUST-007,CP-005,2026-05-29 18:00:00,DEBIT,886.97,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0323,CUST-012,CP-015,2026-05-29 19:00:00,CREDIT,5741.87,USD,BANK_TRANSFER,Investment return,legitimate_high_value,BANK-RIO-SUR
TX-0324,CUST-008,CP-008,2026-05-30 14:00:00,DEBIT,717.97,USD,CARD,Software and living expenses,baseline_expense,BANK-RIO-SUR
TX-0325,CUST-001,CP-002,2026-05-31 12:00:00,DEBIT,632.36,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0326,CUST-006,CP-007,2026-05-31 14:00:00,DEBIT,292.08,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0327,CUST-005,CP-018,2026-06-01 12:00:00,CREDIT,2393.25,USD,CARD_PROCESSOR,Business customer receipts,business_receipts,BANK-RIO-SUR
TX-0328,CUST-007,CP-018,2026-06-01 13:00:00,CREDIT,2716.87,USD,CARD_PROCESSOR,Seasonal restaurant receipts,seasonal_business,BANK-RIO-SUR
TX-0329,CUST-001,CP-002,2026-06-01 14:00:00,CREDIT,3938.1,USD,BANK_TRANSFER,Regular professional/employment income,baseline_income,BANK-RIO-SUR
TX-0330,CUST-005,CP-010,2026-06-01 19:00:00,DEBIT,3084.03,USD,INTERNATIONAL_TRANSFER,Supplier payment for imported goods,legitimate_international,BANK-RIO-SUR
TX-0331,CUST-006,CP-007,2026-06-02 15:00:00,DEBIT,419.81,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0332,CUST-009,CP-006,2026-06-03 12:00:00,CREDIT,3851.39,USD,BANK_TRANSFER,Legal services client payment,professional_income,BANK-RIO-SUR
TX-0333,CUST-002,CP-003,2026-06-03 13:00:00,DEBIT,630.91,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0334,CUST-005,CP-010,2026-06-03 20:00:00,DEBIT,4089.02,USD,INTERNATIONAL_TRANSFER,Supplier payment for imported goods,legitimate_international,BANK-RIO-SUR
TX-0335,CUST-001,CP-002,2026-06-04 08:00:00,DEBIT,508.85,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0336,CUST-010,CP-016,2026-06-04 10:00:00,DEBIT,400.47,USD,BANK_TRANSFER,Retail supplier payment,high_volume_business,BANK-RIO-SUR
TX-0337,CUST-011,CP-017,2026-06-04 10:00:00,DEBIT,179.88,USD,CARD,Professional or personal expense,baseline_expense,BANK-RIO-SUR
TX-0338,CUST-009,CP-006,2026-06-04 14:00:00,DEBIT,536.78,USD,BANK_TRANSFER,Professional expense,baseline_expense,BANK-RIO-SUR
TX-0339,CUST-002,CP-003,2026-06-05 14:00:00,DEBIT,74.87,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0340,CUST-008,CP-008,2026-06-06 11:00:00,DEBIT,493.15,USD,CARD,Software and living expenses,baseline_expense,BANK-RIO-SUR
TX-0341,CUST-005,CP-018,2026-06-06 18:00:00,CREDIT,2588.98,USD,CARD_PROCESSOR,Business customer receipts,business_receipts,BANK-RIO-SUR
